product_id,product_shopify_id,product_type_id,size_and_fit_id,product_catagory,product_vendor_id,product_availability,published_at,product_thumbnail,product_title,product_handle,product_description,product_notes,status,status_for_sale,status_for_sale_nonsubscriber,tagging_status,style_image,created_by,updated_by,created_at,updated_at,added_by,hide_product,has_cleaning_category,gtin,mpn,discount_automation,review_id,product_banjo_id,product_id,internal_product_id,customer_id,user_id,img_link,title,text,sizeandfit_id,stars,rentedfor,usualsizeID,sizeworn,reviewDate,person_name,priority,helpful,state,show_status,timestemp,img_link_s3,TotalReactions
3010,4165240619060,1,0,1,57,1,2019-09-27 00:00:00,tash-dress-bardot-pink-c56-1.jpg,TASH DRESS,tash-dress,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnNyI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+Q296eSB1cCBpbiB0aGlzIGdvcmdlb3VzIGhvdCBwaW5rIHN3ZWF0ZXIgZHJlc3MhIEl0cyBjaGljIHNsZWV2ZXMgYW5kIHZpYnJhbnQgY29sb3IgbWFrZSB0aGlzIGFuIG91dGZpdCBwZW9wbGUgd29uJ3QgZm9yZ2V0ITwvcD4KPG1ldGEgY2hhcnNldD0idXRmLTgiPgo8dWw+CjxsaT44NCUgYWNyeWxpYywgMTMlIE55bG9uLCAzJSBTcGFuZGV4PC9saT4KPGxpPk1vY2sgbmVjazwvbGk+CjxsaT5Mb25nIHNsZWV2ZXM8L2xpPgo8bGk+VW5saW5lZDwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2019-09-28 00:33:49,2024-01-10 15:18:25,,0,1,0,\N,1,50921,3010,4165240619060,3010,132657,2685206102068,uploads/Bardot-Tash-Dress-FashionPass-Review-6_1581963543.jpg,"Great quality, not too short","I rented this dress in green and loved it, but the M wasnt available for the day I wanted. Took a chance with the L and it still fit well. Not too tight or short and very flattering. Perfect for a nice dinner or office event",1,5,Date,M (6),L,2020-02-17,Sarah Margaret,0,0,,1,2020-02-17 10:19:03,review_uploads_compressed/Bardot-Tash-Dress-FashionPass-Review-6_1581963543.jpg,0
3129,4315605073972,2,0,1,116,1,2019-10-25 07:00:00,lennon-sweater-heartloom-ivory-a3a-1.jpg,LENNON SWEATER,lennon-sweater,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+VGhlIExlbm5vbiBTd2VhdGVyIGJ5IEhlYXJ0bG9vbSB0YWtlcyB1cyBiYWNrIHRvIHRoZSA3MHMgYW5kIHdlIGFyZSBoZXJlIGZvciBpdCHCoDwvcD4KPHVsPgo8bGk+VmlzY29zZSBibGVuZDwvbGk+CjxsaT5Nb2NrIG5lY2s8L2xpPgo8bGk+Rml0dGVkIHdpdGggc3RyZXRjaDwvbGk+CjxsaT5QdWxsb3ZlcjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,13,2019-10-26 03:36:01,2024-01-24 20:21:09,,0,1,0,\N,1,50920,3129,4315605073972,3129,132657,2685206102068,uploads/Heartloom-Lennon-Sweater-FashionPass-Review-7_1581963437.jpg,Really flattering,Ive been trying to rent this top for a while and now I see why its always been rented in my size. Really cute and flattering - perfect for a casual day outfit. Will def rent again,1,5,Fun,M (6),M,2020-02-17,Sarah Margaret,0,0,,1,2020-02-17 10:17:18,review_uploads_compressed/Heartloom-Lennon-Sweater-FashionPass-Review-7_1581963437.jpg,0
1051,827545878580,3,0,2,2,0,2018-04-21 00:00:00,loladrophoop-gorjana-gold-1.jpg,LOLA DROP HOOP,copy-of-olympia-ear-climbers,PHA+IyMjZGV0YWlsPC9wPgo8cD5Vbml2ZXJzYWxseSBmbGF0dGVyaW5nIGRyb3AgaG9vcHMuIFZlcnNhdGlsZSBhbmQgcGVyZmVjdCBmb3Igc28gbWFueSBvY2Nhc2lvbnMuwqA8L3A+Cjx1bD4KPGxpPjEgMS8yIiBhdCB3aWRlc3QgcG9pbnQsIDMgMS80IiBkcm9wPC9saT4KPGxpPlBvc3QgYmFjazwvbGk+CjxsaT4xOGsgZ29sZCBwbGF0ZWQgYnJhc3M8L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+NjU8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2018-04-25 00:50:06,2024-01-10 09:23:56,-,0,0,0,\N,1,50919,1051,827545878580,1051,132657,2685206102068,uploads/Gorjana-Lola-Drop-Hoop-FashionPass-Review-21_1581963342.jpg,Pretty earrings,Loved these to dress up my valentines outfit. Super cute and good quality,0,5,Date,,--,2020-02-17,Sarah Margaret,0,0,,1,2020-02-17 10:15:42,review_uploads_compressed/Gorjana-Lola-Drop-Hoop-FashionPass-Review-21_1581963342.jpg,0
3521,4467472367668,1,0,1,6,1,2020-02-10 08:00:00,weston-denim-mini-dress-for-love-and-lemons-pink-floral-e75-1.jpg,WESTON DENIM MINI DRESS,weston-denim-mini-dress,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgUzwvbGk+CjxsaT5Nb2RlbCBoZWlnaHQgNSc5LjUiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPldlIGFyZSBvYnNlc3NlZCB3aXRoIHRoZSB3ZXN0ZXJuLWluc3BpcmVkIGZsb3JhbCBwaWVjZSBieSBGb3IgTG92ZSAmYW1wOyBMZW1vbnMuIFBlcmZlY3QgZm9yIGZlc3RpdmFsIHNlYXNvbiE8L3A+Cjx1bD4KPGxpPjk3JSBDb3R0b24gMyUgU3BhbmRleDxicj4KPC9saT4KPGxpPkxpbmluZzogOTAlIFBvbHllc3RlciAxMCUgU3BhbmRleDwvbGk+CjxsaT5XZXN0ZXJuIFBvY2tldCBEZXRhaWxpbmc8L2xpPgo8bGk+TWF0Y2hpbmcgV2VzdGVybiBCZWx0PC9saT4KPGxpPkZpdHRlZCBUaHJvdWdob3V0PC9saT4KPGxpPkZ1bGx5IExpbmVkPC9saT4KPGxpPkFkanVzdGFibGUgU3RyYXBzPC9saT4KPGxpPkNlbnRlciBCYWNrIE1ldGFsIFppcHBlcjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,Please turn inside out to check inside lining for dirt or tanner. MAKE SURE BELT IS CLEAN!,2,2,2,1,,\N,632,2020-02-11 01:12:49,2024-03-07 08:48:07,,0,1,0,\N,1,50917,3521,4467472367668,3521,136755,2852970332212,uploads/For-Love-And-Lemons-Weston-Denim-Mini-Dress-FashionPass-Review-2_1581960568.jpg,so unique!!,the matching belt detail is so cute!!! I styled it with a turtleneck but could also be styled for summer!!,1,5,Fun,XS (0),XS,2020-02-17,Christina,0,0,,1,2020-02-17 09:29:28,review_uploads_compressed/For-Love-And-Lemons-Weston-Denim-Mini-Dress-FashionPass-Review-2_1581960568.jpg,0
3202,4336964632628,1,0,1,6,1,2019-11-07 00:00:00,palais-floral-crop-top-for-love-and-lemons-gris-053-1.jpg,PALAIS FLORAL CROP TOP,palais-floral-crop-top,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPklmIHlvdSdyZSByZWFkeSBmb3IgdGhlIGF0dGVudGlvbiB0aGF0IGNvbWVzIHdpdGggYmVpbmcgdGhlIGJlc3QgZHJlc3NlZCBpbiB0aGUgcm9vbSwgcmVudCB0aGUgUGFsYWlzIEZsb3JhbCBDcm9wIFRvcCBieSBGb3IgTG92ZSAmYW1wOyBMZW1vbnMhPC9wPgo8dWw+CjxsaT45MiUgUG9seWVzdGVyIDglIFNwYW5kZXg8L2xpPgo8bGk+TGluaW5nOiA5NSUgTnlsb24sIDUlIFNwYW5kZXg8L2xpPgo8bGk+RmxvcmFsIHByaW50ZWQgc3RyZXRjaCBzYXRpbjwvbGk+CjxsaT5TaGlycmVkIGRldGFpbGluZzwvbGk+CjxsaT5VbmRlcndpcmUgY3VwczwvbGk+CjxsaT5QdWZmIHNsZWV2ZXM8L2xpPgo8bGk+QmFjayBsb2dvIGhvb2sgYW5kIGZ1bmN0aW9uYWwgdGllPC9saT4KPGxpPlBhcnRpYWxseSBsaW5lZDwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,Small clasps are passable .,2,2,2,1,,\N,632,2019-11-08 01:33:42,2024-01-10 15:18:25,,0,1,0,\N,1,50916,3202,4336964632628,3202,136755,2852970332212,uploads/For-Love-And-Lemons-Palais-Floral-Crop-Top-FashionPass-Review-24_1581960453.jpg,SO CUTE,"I love this top im so tempted to keep it, got so many compliments",1,5,Fun,XS (0),XS,2020-02-17,Christina,0,0,,1,2020-02-17 09:27:33,review_uploads_compressed/For-Love-And-Lemons-Palais-Floral-Crop-Top-FashionPass-Review-24_1581960453.jpg,0
143,1510976061492,1,0,1,51,1,2018-08-20 00:00:00,bardot-jumper-1-flynn-skye-iris-blossom-13d-1.jpg,BARDOT JUMPER,bardot-jumper-1,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZS4gaWYgeW91IGFyZSA1JzUiIG9yIHVuZGVyLCB3ZSByZWNvbW1lbmQgdGhlIHNob3J0IG9wdGlvbiBvciBwdXJjaGFzaW5nIHRlbXBvcmFyeSBoZW0gdGFwZS7CoDwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+V2UgbG92ZSB0aGlzIG9oIHNvIGNoaWMganVtcHN1aXQhwqBQZXJmZWN0IGZvciBicnVuY2gsIGEgbmlnaHQgb24gdGhlIHRvd24sIGFuZCBzbyBtdWNoIG1vcmUhwqA8L3A+Cjx1bD4KPGxpPjEwMCUgcmF5b248L2xpPgo8bGk+QnV0dG9uIGZyb250IGFjY2VudHM8L2xpPgo8bGk+RWxhc3RpY2l6ZWQgc2hvdWxkZXIgc3RyYXBzPC9saT4KPGxpPkhpZGRlbiBiYWNrIHppcHBlciBjbG9zdXJlPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjIwOTwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,This shrinks - please stretch out when steaming!,2,2,2,1,,\N,632,2018-12-14 05:32:06,2024-03-07 08:48:07,,0,1,0,\N,1,50914,143,1510976061492,143,129583,2017246183476,uploads/Flynn-Skye-Bardot-Jumper-FashionPass-Review-8_1581960045.jpg,Super flattering jumpsuit,Love this purple floral jumpsuit! Perfect for a winter bridal shower,1,5,Bridal_Shower,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:20:45,review_uploads_compressed/Flynn-Skye-Bardot-Jumper-FashionPass-Review-8_1581960045.jpg,0
2838,3792774496308,1,0,1,6,1,2019-08-09 00:00:00,hailey-striped-sweater-for-love-and-lemons-pastel-981-1.jpg,HAILEY STRIPED SWEATER,hailey-striped-sweater,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnNyI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+VGhpcyBzd2VhdGVyIGlzIGEgcGFzdGVsIGRyZWFtLiBUaGUgc3VwZXIgY3V0ZcKgY29sb3JzIG9mZmljaWFsbHkgbWFrZSB0aGlzIGl0ZW0gYSB5ZWFyLXJvdW5kIGdvLXRvITwvcD4KIyMjcmV0YWlsCjxwPjE4NzwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,Check for pilling,1,1,1,1,,\N,623,2019-08-10 06:02:49,2024-03-18 14:08:18,,0,1,0,\N,1,50913,2838,3792774496308,2838,129583,2017246183476,uploads/For-Love-And-Lemons-Hailey-Striped-Sweater-FashionPass-Review-13_1581959945.jpg,Cute and fun,Spring sweater! Fun pastel colors and super soft.,1,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:19:06,review_uploads_compressed/For-Love-And-Lemons-Hailey-Striped-Sweater-FashionPass-Review-13_1581959945.jpg,0
3442,4453103140916,2,0,1,25,0,2020-01-23 19:42:36,groverjumpsuit-pistola-flamingo-1.jpg,GROVER JUMPSUIT,grover-short-sleeve-field-suit,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPlRoZSBqdW1wc3VpdCBvZiB0aGUgeWVhciDigJMgcmVudCB0aGUgR3JvdmVyIEZpZWxkIFN1aXQgaW4gdGhlIG5ldyBhbmQgaW1wcm92ZWQgRmxhbWluZ28gcGluayBjb2xvciEgT3VyIG5ldyBmYXZvcml0ZSBmb3IgYnJ1bmNoIHdpdGggdGhlIGdhbHMuPC9wPgo8dWw+CjxsaT4xMDAlIENvdHRvbjwvbGk+CjxsaT5SZWxheGVkIEZpdDwvbGk+CjxsaT5Gcm9udCBidXR0b24gdXAgY2xvc3VyZTwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2020-01-20 20:57:16,2024-03-07 08:48:07,,0,1,0,\N,1,50911,3442,4453103140916,3442,129583,2017246183476,uploads/Pistola-Grover-Short-Sleeve-Field-Suit-FashionPass-Review-6_1581959808.jpg,So trendy!!,Got tons of compliments. Wasnt sure if I could pull it off but its so comfy and fun!,3,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:16:49,review_uploads_compressed/Pistola-Grover-Short-Sleeve-Field-Suit-FashionPass-Review-6_1581959808.jpg,0
2365,1704125726772,3,0,2,105,0,2019-05-07 11:50:03,baby-amalfi-tube-hoops-luv-aj-gold-272-1.jpg,BABY AMALFI TUBE HOOPS,baby-amalfi-tube-hoops,IyMjZGV0YWlsCjxwPkEgY3VsdCBmYXZvcml0ZSwgdGhlc2UgaG9vcHPCoGFyZSBndWFyYW50ZWVkIHRvIGtlZXAgdGhlIGNvbXBsaW1lbnRzIGNvbWluZyHCoDwvcD4KPHVsPgo8bGk+UGFpciBvZiBsaXR0bGUgbWV0YWwgdHViZSBob29wczxzcGFuIGNsYXNzPSJyaHNnNCI+PC9zcGFuPgo8L2xpPgo8bGk+SG9vcHMgYXJlIDEiIHRhbGw8L2xpPgo8bGk+PHNwYW4+VHViaW5nIGlzIDQuNW1tIHRoaWNrPC9zcGFuPjwvbGk+CjxsaT5NYWRlIGZyb20gQnJhc3M8L2xpPgo8bGk+UG9zdHMgYXJlIG1hZGUgZnJvbSBzdXJnaWNhbCBzdGVlbCBzbyB0aGV5IGFyZSB2ZXJ5IGh5cG8tYWxsZXJnZW5pYzwvbGk+CjxsaT5QbGF0ZWQgMTRLIEFudGlxdWUgR29sZDwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,1,1,1,1,,\N,13,2019-05-07 23:37:01,2024-03-18 14:38:30,,0,0,0,\N,1,50909,2365,1704125726772,2365,129583,2017246183476,uploads/Luv-Aj-Baby-Amalfi-Tube-Hoops-FashionPass-Review-12_1581959578.jpg,Perfect hoops,Much lighter than I expected. These dont pull on your ears at all!,0,5,Fun,,--,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:12:59,review_uploads_compressed/Luv-Aj-Baby-Amalfi-Tube-Hoops-FashionPass-Review-12_1581959578.jpg,0
3336,4409672007732,1,0,1,51,1,2019-12-11 00:00:00,alice-skirt-flynn-skye-blizzard-bunches-491-1.jpg,ALICE SKIRT,alice-skirt,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTEiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPkFsaWNlIFNraXJ0IGJ5IEZseW5uIFNreWUsIGEgcGVyZmVjdCBtaWRpIHNraXJ0IGZvciB5b3VyIGRheSB0byBuaWdodCBhY3Rpdml0eS4gVGhpcyBjYW4gYmUgd29ybiBmb3IgYnJ1bmNoIG9yIHdvcmsgd2l0aCBwbGFpbiB0b3BzIGFuZCBmYXZvcml0ZSBwYWlyIG9mIGhlZWxzLjxicj48L3A+Cjx1bD4KPGxpPjEwMCUgUmF5b248L2xpPgo8bGk+TWlkaSBTa2lydDxicj4KPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjEzOTwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,,2,2,2,1,,\N,632,2019-12-12 04:25:51,2024-01-10 15:18:25,,0,0,0,\N,1,50908,3336,4409672007732,3336,129583,2017246183476,uploads/Flynn-Skye-Alice-Skirt-FashionPass-Review-3_1581959534.jpg,Gorgeous skirt,Dressed up or down to work and to dinner with friends. Pretty pattern,1,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:12:14,review_uploads_compressed/Flynn-Skye-Alice-Skirt-FashionPass-Review-3_1581959534.jpg,0
3426,4443239022644,1,0,1,17,0,2020-01-29 00:00:00,leightonsweater-lineanddot-lemon-1.jpg,LEIGHTON SWEATER,leighton-sweater,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPlN0eWxpbmfCoGEgc3dlYXRlciBoYXMgbmV2ZXIgYmVlbiBzbyBmdW4uIFRoZSBMZWlnaHRvbiBTd2VhdGVyIGlzIHBlcmZlY3QgeWVhci1yb3VuZCEgUGFpciBpdCB3aXRoIGRlbmltIGN1dG9mZnMgZHVyaW5nIHRoZSBzdW1tZXIgb3Igc3R5bGUgaXQgd2l0aCB5b3VyIGNvbWZpZXN0IGRlbmltIGFuZCBhIGxlYXRoZXIgamFja2V0IGZvciBjaGlsbGllciBkYXlzLsKgPC9wPgo8dWw+CjxsaT5BY3J5bGljIGJsZW5kPGJyPgo8L2xpPgo8bGk+Um91bmRlZCBoZW08L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+MTg3PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,,1,1,1,1,,\N,13,2020-01-10 00:07:01,2024-03-15 15:24:01,,0,1,0,\N,1,50907,3426,4443239022644,3426,129583,2017246183476,uploads/Line-And-Dot-Leighton-Sweater-FashionPass-Review-5_1581959479.jpg,Light and bright!,"Not super warm, definitely more of a spring sweater but the color is so fun and bright",1,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:11:19,review_uploads_compressed/Line-And-Dot-Leighton-Sweater-FashionPass-Review-5_1581959479.jpg,0
3493,4462410072116,1,0,1,26,0,2020-01-31 00:00:00,serendipity-front-tie-midi-dress-astr-burnt-lemon-a46-1.jpg,SERENDIPITY FRONT TIE MIDI DRESS,serendipity-front-tie-midi-dress,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPlRoaXMgc3R1bm5pbmcgYnVybnQgbGVtb24gY29sb3JlZCBtaWRpIGRyZXNzIGJ5IEFTVFIgaXMgdGhlIHVsdGltYXRlIFNwcmluZyBkcmVzcy4gUGFpciB3aXRoIHlvdXIgZmF2b3JpdGUgZ29sZCBqZXdlbHJ5LCBzYW5kYWxzLCBhbmQgb2YgY291cnNlIOKAkyBhIHRhbiE8L3A+Cjx1bD4KPGxpPjEwMCUgVmlzY29zZTwvbGk+CjxsaT5JbnZpc2libGUgWmlwcGVyIENsb3N1cmU8L2xpPgo8bGk+RnJvbnQgVGllPC9saT4KPGxpPkphY3F1YXJkPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjE4NzwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,,2,2,2,1,,\N,632,2020-02-01 03:32:47,2024-03-13 16:49:38,,0,0,0,\N,1,50905,3493,4462410072116,3493,129583,2017246183476,uploads/Astr-Serendipity-Front-Tie-Midi-Dress-FashionPass-Review-1_1581959337.jpg,Gorgeous summer dress,Really pretty color! This looks kind of 1920s cut and print,3,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:08:57,review_uploads_compressed/Astr-Serendipity-Front-Tie-Midi-Dress-FashionPass-Review-1_1581959337.jpg,0
161,1213543448628,1,0,1,45,1,2018-08-08 00:00:00,bell-jumper-2-blue-life-crazy-cheetah-6f4-1.jpg,BELL JUMPER,bell-jumper-2,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+V2UgTE9WRSB0aGlzIGNoZWV0YWgtcHJpbnQganVtcHN1aXQgZm9yIGZhbGwhIEl0J3MgY2luY2hlZCB0aWUtd2Fpc3QgYW5kIHRpZSBjbG9zdXJlIG1ha2UgeW91IGxvb2sgdGhlIG1vc3QgcHV0IHRvZ2V0aGVyITwvcD4KPHVsPgo8bGk+MTAwJSBSYXlvbjwvbGk+CjxsaT5TdHJhcGxlc3MgdHViZSBuZWNrbGluZTwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xNDU8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2018-08-09 02:57:56,2024-03-07 08:48:07,,0,1,0,\N,1,50904,161,1213543448628,161,129583,2017246183476,uploads/Blue-Life-Bell-Jumper-FashionPass-Review-15_1581959235.jpg,Perfect jumpsuit,Dress up or down! Wore this to work with a jacket and out for the weekend with a hat! Very versatile and super comfy,1,5,Fun,S (4),S,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:07:15,review_uploads_compressed/Blue-Life-Bell-Jumper-FashionPass-Review-15_1581959235.jpg,0
3514,4464230432820,3,0,2,6,0,2020-02-04 00:00:00,ryder-daisy-earrings-1-for-love-and-lemons-lightrose-456-1.jpg,RYDER DAISY EARRINGS,ryder-daisy-earrings-1,IyMjZGV0YWlsCjxwIGNsYXNzPSJwMSI+U3RhdGVtZW50IGVhcnJpbmdzIHRoYXQgYXJlIG11c3QgaGF2ZSBvbiBhIHN1bm55IGRheSE8L3A+Cjx1bD4KPGxpIGNsYXNzPSJsaTEiPgo8c3BhbiBjbGFzcz0iczEiPjwvc3Bhbj5BY2V0YXRlIGVhcnJpbmdzPC9saT4KPGxpIGNsYXNzPSJsaTEiPgo8c3BhbiBjbGFzcz0iczEiPjwvc3Bhbj5Qb3N0YmFjayBlYXJyaW5nczwvbGk+CjxsaSBjbGFzcz0ibGkxIj4KPHNwYW4gY2xhc3M9InMxIj48L3NwYW4+Q3J5c3RhbCBhY2NlbnRzPC9saT4KPGxpIGNsYXNzPSJsaTEiPgo8c3BhbiBjbGFzcz0iczEiPjwvc3Bhbj5NZWFzdXJlcyBhcHByb3guIDQiIGRhbmdsaW5nPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjE4NzwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,These have a right and left earring! Please make sure top flowers are both facing inward \\ /,2,2,2,1,,\N,632,2020-02-05 06:25:12,2024-01-09 11:28:51,,0,0,0,\N,1,50903,3514,4464230432820,3514,129583,2017246183476,uploads/For-Love-And-Lemons-Ryder-Daisy-Earrings-FashionPass-Review-2_1581959129.jpg,Statement earrings,So fun! Ready for summer in these!,0,5,Fun,,--,2020-02-17,Chelsea,0,0,,1,2020-02-17 09:05:30,review_uploads_compressed/For-Love-And-Lemons-Ryder-Daisy-Earrings-FashionPass-Review-2_1581959129.jpg,0
